Ro	Time	E_SvFs	E
0.96	2.817	0.48342979744	0.48342979744
0.98	2.817	0.46716064162	0.46716064162
1.0	2.817	0.451057386634	0.451057386634
0.0	2.818	0.765450405203	0.765450405203
0.02	2.818	0.765379999824	0.765379999824
0.04	2.818	0.771829114442	0.771829114442
0.06	2.818	0.775099933501	0.775099933501
0.08	2.818	0.779120252104	0.779120252104
0.1	2.818	0.782203702385	0.782203702385
0.12	2.818	0.785209109531	0.785209109531
0.14	2.818	0.787205474039	0.787205474039
0.16	2.818	0.789859520559	0.789859520559
0.18	2.818	0.789049999818	0.789049999818
0.2	2.818	0.795027266672	0.795027266672
0.22	2.818	0.797516507719	0.797516507719
0.24	2.818	0.800582667903	0.800582667903
0.26	2.818	0.802624694488	0.802624694488
0.28	2.818	0.804341772059	0.804341772059
0.3	2.818	0.805528036302	0.805528036302
0.32	2.818	0.806277750088	0.806277750088
0.34	2.818	0.806558111572	0.806558111572
0.36	2.818	0.806370485701	0.806370485701
0.38	2.818	0.805697770143	0.805697770143
0.4	2.818	0.804525645776	0.804525645776
0.42	2.818	0.802836928354	0.802836928354
0.44	2.818	0.800614704364	0.800614704364
0.46	2.818	0.797842339187	0.797842339187
0.48	2.818	0.794504137124	0.794504137124
0.5	2.818	0.790586407825	0.790586407825
0.52	2.818	0.786077171094	0.786077171094
0.54	2.818	0.780968670793	0.780968670793
0.56	2.818	0.775255900542	0.775255900542
0.58	2.818	0.768937006266	0.768937006266
0.6	2.818	0.762035803912	0.762035803912
0.62	2.818	0.754490011697	0.754490011697
0.64	2.818	0.746644280844	0.746644280844
0.66	2.818	0.737440719197	0.737440719197
0.68	2.818	0.73084000034	0.73084000034
0.7	2.818	0.712883496426	0.712883496426
0.72	2.818	0.697563367042	0.697563367042
0.74	2.818	0.68095203277	0.68095203277
0.76	2.818	0.664135236533	0.664135236533
0.78	2.818	0.646795921298	0.646795921298
0.8	2.818	0.629006747163	0.629006747163
0.82	2.818	0.610759420295	0.610759420295
0.84	2.818	0.592025314766	0.592025314766
0.86	2.818	0.572799426669	0.572799426669
0.88	2.818	0.553016274981	0.553016274981
0.9	2.818	0.532604498599	0.532604498599
0.92	2.818	0.512211268783	0.512211268783
0.94	2.818	0.493988730004	0.493988730004
0.96	2.818	0.478077842106	0.478077842106
0.98	2.818	0.461915857205	0.461915857205
1.0	2.818	0.445973606167	0.445973606167
0.0	2.819	0.765572660051	0.765572660051
0.02	2.819	0.764500000093	0.764500000093
0.04	2.819	0.771964669923	0.771964669923
0.06	2.819	0.77523569548	0.77523569548
0.08	2.819	0.779242055578	0.779242055578
0.1	2.819	0.782328154963	0.782328154963
0.12	2.819	0.785329900044	0.785329900044
0.14	2.819	0.787339933805	0.787339933805
0.16	2.819	0.789989420129	0.789989420129
0.18	2.819	0.788140000099	0.788140000099
0.2	2.819	0.795177316932	0.795177316932
0.22	2.819	0.797690968352	0.797690968352
0.24	2.819	0.800762365967	0.800762365967
0.26	2.819	0.802823580768	0.802823580768
0.28	2.819	0.804557050466	0.804557050466
0.3	2.819	0.805764185154	0.805764185154
0.32	2.819	0.806536951842	0.806536951842
0.34	2.819	0.80684166722	0.80684166722
0.36	2.819	0.806679747987	0.806679747987
0.38	2.819	0.806033144115	0.806033144115
0.4	2.819	0.804887109319	0.804887109319
0.42	2.819	0.803223578869	0.803223578869
0.44	2.819	0.801024875645	0.801024875645
0.46	2.819	0.798273229386	0.798273229386
0.48	2.819	0.794951975772	0.794951975772
0.5	2.819	0.791045488984	0.791045488984
0.52	2.819	0.78654102499	0.78654102499
0.54	2.819	0.781426452179	0.781426452179
0.56	2.819	0.775698450762	0.775698450762
0.58	2.819	0.7693427798	0.7693427798
0.6	2.819	0.762396085244	0.762396085244
0.62	2.819	0.754761239592	0.754761239592
0.64	2.819	0.746824083294	0.746824083294
0.66	2.819	0.737487493604	0.737487493604
0.68	2.819	0.730779999889	0.730779999889
0.7	2.819	0.712511657726	0.712511657726
0.72	2.819	0.696905785415	0.696905785415
0.74	2.819	0.679966857649	0.679966857649
0.76	2.819	0.662818938642	0.662818938642
0.78	2.819	0.645103615134	0.645103615134
0.8	2.819	0.626924474349	0.626924474349
0.82	2.819	0.608261838295	0.608261838295
0.84	2.819	0.589081783987	0.589081783987
0.86	2.819	0.569394865028	0.569394865028
0.88	2.819	0.549034199809	0.549034199809
0.9	2.819	0.528070159026	0.528070159026
0.92	2.819	0.505764881182	0.505764881182
0.94	2.819	0.487315119873	0.487315119873
0.96	2.819	0.472882209733	0.472882209733
0.98	2.819	0.456801855811	0.456801855811
1.0	2.819	0.441045887959	0.441045887959
0.0	2.82	0.765835831416	0.765835831416
0.02	2.82	0.764500000186	0.764500000186
0.04	2.82	0.77225599101	0.77225599101
0.06	2.82	0.775545402156	0.775545402156
0.08	2.82	0.779476243517	0.779476243517
0.1	2.82	0.782571018357	0.782571018357
0.12	2.82	0.785564597404	0.785564597404
0.14	2.82	0.787652253921	0.787652253921
0.16	2.82	0.790281243179	0.790281243179
0.18	2.82	0.788140000197	0.788140000197
0.2	2.82	0.795479869316	0.795479869316
0.22	2.82	0.798022693719	0.798022693719
0.24	2.82	0.801023627699	0.801023627699
0.26	2.82	0.803086802107	0.803086802107
0.28	2.82	0.804814633333	0.804814633333
0.3	2.82	0.806031445709	0.806031445709
0.32	2.82	0.806817470463	0.806817470463
0.34	2.82	0.80713958459	0.80713958459
0.36	2.82	0.806997452881	0.806997452881
0.38	2.82	0.806371894601	0.806371894601
0.4	2.82	0.805247199707	0.805247199707
0.42	2.82	0.803604128691	0.803604128691
0.44	2.82	0.801423922888	0.801423922888
0.46	2.82	0.798687360172	0.798687360172
0.48	2.82	0.795376503152	0.795376503152
0.5	2.82	0.791473353922	0.791473353922
0.52	2.82	0.786964096853	0.786964096853
0.54	2.82	0.781831435765	0.781831435765
0.56	2.82	0.776073504699	0.776073504699
0.58	2.82	0.769662294457	0.769662294457
0.6	2.82	0.762644356134	0.762644356134
0.62	2.82	0.754893820697	0.754893820697
0.64	2.82	0.746779650909	0.746779650909
0.66	2.82	0.737317070071	0.737317070071
0.68	2.82	0.729850000054	0.729850000054
0.7	2.82	0.711927105881	0.711927105881
0.72	2.82	0.69603336616	0.69603336616
0.74	2.82	0.678858236651	0.678858236651
0.76	2.82	0.661413139116	0.661413139116
0.78	2.82	0.643357134902	0.643357134902
0.8	2.82	0.624819537242	0.624819537242
0.82	2.82	0.605773962871	0.605773962871
0.84	2.82	0.586181737044	0.586181737044
0.86	2.82	0.566076307104	0.566076307104
0.88	2.82	0.545166643616	0.545166643616
0.9	2.82	0.523711588092	0.523711588092
0.92	2.82	0.500132012168	0.500132012168
0.94	2.82	0.481467987656	0.481467987656
0.96	2.82	0.467897247616	0.467897247616
0.98	2.82	0.451871685521	0.451871685521
1.0	2.82	0.436284880239	0.436284880239
0.0	2.821	0.766233060372	0.766233060372
0.02	2.821	0.766209999909	0.766209999909
0.04	2.821	0.772694612074	0.772694612074
0.06	2.821	0.776043286524	0.776043286524
0.08	2.821	0.779818007375	0.779818007375
0.1	2.821	0.782926321111	0.782926321111
0.12	2.821	0.785908291098	0.785908291098
0.14	2.821	0.788157318815	0.788157318815
0.16	2.821	0.790725951563	0.790725951563
0.18	2.821	0.789899999913	0.789899999913
0.2	2.821	0.795926185748	0.795926185748
0.22	2.821	0.798527410604	0.798527410604
0.24	2.821	0.801362683377	0.801362683377
0.26	2.821	0.803411177347	0.803411177347
0.28	2.821	0.805112982664	0.805112982664
0.3	2.821	0.806328574306	0.806328574306
0.32	2.821	0.807118570142	0.807118570142
0.34	2.821	0.807451363706	0.807451363706
0.36	2.821	0.807323335999	0.807323335999
0.38	2.821	0.806713971153	0.806713971153
0.4	2.821	0.805606083483	0.805606083483
0.42	2.821	0.803978981853	0.803978981853
0.44	2.821	0.801812510265	0.801812510265
0.46	2.821	0.799085710338	0.799085710338
0.48	2.821	0.79577904789	0.79577904789
0.5	2.821	0.791871811186	0.791871811186
0.52	2.821	0.787348675128	0.787348675128
0.54	2.821	0.782186741284	0.782186741284
0.56	2.821	0.776384823967	0.776384823967
0.58	2.821	0.769900943772	0.769900943772
0.6	2.821	0.762787497885	0.762787497885
0.62	2.821	0.754897718739	0.754897718739
0.64	2.821	0.746524361248	0.746524361248
0.66	2.821	0.736948937514	0.736948937514
0.68	2.821	0.728229999988	0.728229999988
0.7	2.821	0.711149266171	0.711149266171
0.72	2.821	0.694959378013	0.694959378013
0.74	2.821	0.67763600141	0.67763600141
0.76	2.821	0.659924661813	0.659924661813
0.78	2.821	0.641561927235	0.641561927235
0.8	2.821	0.622696376936	0.622696376936
0.82	2.821	0.603300065034	0.603300065034
0.84	2.821	0.583332974394	0.583332974394
0.86	2.821	0.56285268818	0.56285268818
0.88	2.821	0.541461563804	0.541461563804
0.9	2.821	0.519582334241	0.519582334241
0.92	2.821	0.494922275065	0.494922275065
0.94	2.821	0.47605772448	0.47605772448
0.96	2.821	0.463176092119	0.463176092119
0.98	2.821	0.447178547591	0.447178547591
1.0	2.821	0.431698847405	0.431698847405
0.0	2.822	0.766751791791	0.766751791791
0.02	2.822	0.768770000429	0.768770000429
0.04	2.822	0.773264224045	0.773264224045
0.06	2.822	0.776695156603	0.776695156603
0.08	2.822	0.780259316608	0.780259316608
0.1	2.822	0.783382259112	0.783382259112
0.12	2.822	0.7863527634	0.7863527634
0.14	2.822	0.788820111018	0.788820111018
0.16	2.822	0.791306185862	0.791306185862
0.18	2.822	0.792540000441	0.792540000441
0.2	2.822	0.796499412123	0.796499412123
0.22	2.822	0.799171447937	0.799171447937
0.24	2.822	0.80177326018	0.80177326018
0.26	2.822	0.803790496162	0.803790496162
0.28	2.822	0.805449591477	0.805449591477
0.3	2.822	0.806653653876	0.806653653876
0.32	2.822	0.807439113282	0.807439113282
0.34	2.822	0.807776245567	0.807776245567
0.36	2.822	0.807656982092	0.807656982092
0.38	2.822	0.807059250723	0.807059250723
0.4	2.822	0.805963920691	0.805963920691
0.42	2.822	0.804348595515	0.804348595515
0.44	2.822	0.802191414041	0.802191414041
0.46	2.822	0.799469434693	0.799469434693
0.48	2.822	0.796161184058	0.796161184058
0.5	2.822	0.792243001151	0.792243001151
0.52	2.822	0.787697472566	0.787697472566
0.54	2.822	0.782496044834	0.782496044834
0.56	2.822	0.77663691264	0.77663691264
0.58	2.822	0.770065039058	0.770065039058
0.6	2.822	0.762835076877	0.762835076877
0.62	2.822	0.754784675586	0.754784675586
0.64	2.822	0.746095681394	0.746095681394
0.66	2.822	0.736407768818	0.736407768818
0.68	2.822	0.725509999352	0.725509999352
0.7	2.822	0.710202658747	0.710202658747
0.72	2.822	0.693720991329	0.693720991329
0.74	2.822	0.676311443438	0.676311443438
0.76	2.822	0.658362539539	0.658362539539
0.78	2.822	0.63972363245	0.63972363245
0.8	2.822	0.62055917812	0.62055917812
0.82	2.822	0.600843476342	0.600843476342
0.84	2.822	0.58054151386	0.58054151386
0.86	2.822	0.559730097551	0.559730097551
0.88	2.822	0.537954614441	0.537954614441
0.9	2.822	0.515721580301	0.515721580301
0.92	2.822	0.49019535194	0.49019535194
0.94	2.822	0.471144649281	0.471144649281
0.96	2.822	0.458756629644	0.458756629644
0.98	2.822	0.442761777613	0.442761777613
1.0	2.822	0.427291520317	0.427291520317
0.0	2.823	0.767375389765	0.767375389765
0.02	2.823	0.772229999277	0.772229999277
0.04	2.823	0.773943149257	0.773943149257
0.06	2.823	0.777425100966	0.777425100966
0.08	2.823	0.780789640905	0.780789640905
0.1	2.823	0.783923126488	0.783923126488
0.12	2.823	0.786887241944	0.786887241944
0.14	2.823	0.789562552844	0.789562552844
0.16	2.823	0.791998929185	0.791998929185
0.18	2.823	0.796109999249	0.796109999249
0.2	2.823	0.797177218872	0.797177218872
0.22	2.823	0.799878454398	0.799878454398
0.24	2.823	0.802247201518	0.802247201518
0.26	2.823	0.804216501075	0.804216501075
0.28	2.823	0.805821129671	0.805821129671
0.3	2.823	0.807004229106	0.807004229106
0.32	2.823	0.807777594323	0.807777594323
0.34	2.823	0.808113235932	0.808113235932
0.36	2.823	0.807997832237	0.807997832237
0.38	2.823	0.807407540261	0.807407540261
0.4	2.823	0.806320862784	0.806320862784
0.42	2.823	0.804713474303	0.804713474303
0.44	2.823	0.802561513471	0.802561513471
0.46	2.823	0.799839850395	0.799839850395
0.48	2.823	0.796524713636	0.796524713636
0.5	2.823	0.79258937103	0.79258937103
0.52	2.823	0.788013591594	0.788013591594
0.54	2.823	0.782763532951	0.782763532951
0.56	2.823	0.776834856684	0.776834856684
0.58	2.823	0.770161689603	0.770161689603
0.6	2.823	0.762797988576	0.762797988576
0.62	2.823	0.754567658229	0.754567658229
0.64	2.823	0.745572683698	0.745572683698
0.66	2.823	0.73572153918	0.73572153918
0.68	2.823	0.721290001074	0.721290001074
0.7	2.823	0.70911501655	0.70911501655
0.72	2.823	0.69239679128	0.69239679128
0.74	2.823	0.674896757028	0.674896757028
0.76	2.823	0.65673663862	0.65673663862
0.78	2.823	0.637847936101	0.637847936101
0.8	2.823	0.618411561219	0.618411561219
0.82	2.823	0.59840633775	0.59840633775
0.84	2.823	0.57781035025	0.57781035025
0.86	2.823	0.556710197509	0.556710197509
0.88	2.823	0.534661269025	0.534661269025
0.9	2.823	0.51214481049	0.51214481049
0.92	2.823	0.487141068717	0.487141068717
0.94	2.823	0.467918930574	0.467918930574
0.96	2.823	0.454652159651	0.454652159651
0.98	2.823	0.438637680444	0.438637680444
1.0	2.823	0.423060447479	0.423060447479
0.0	2.824	0.768085615495	0.768085615495
0.02	2.824	0.772590000247	0.772590000247
0.04	2.824	0.77470830865	0.77470830865
0.06	2.824	0.778167590639	0.778167590639
0.08	2.824	0.781396907735	0.781396907735
0.1	2.824	0.784533934931	0.784533934931
0.12	2.824	0.787499395315	0.787499395315
0.14	2.824	0.790317122433	0.790317122433
0.16	2.824	0.792779756358	0.792779756358
0.18	2.824	0.796490000247	0.796490000247
0.2	2.824	0.797936020101	0.797936020101
0.22	2.824	0.800582854021	0.800582854021
0.24	2.824	0.802775299397	0.802775299397
0.26	2.824	0.804681236919	0.804681236919
0.28	2.824	0.80622362425	0.80622362425
0.3	2.824	0.807377482821	0.807377482821
0.32	2.824	0.808132185736	0.808132185736
0.34	2.824	0.808461135046	0.808461135046
0.36	2.824	0.808345195544	0.808345195544
0.38	2.824	0.807758581554	0.807758581554
0.4	2.824	0.806677051701	0.806677051701
0.42	2.824	0.805074164738	0.805074164738
0.44	2.824	0.802923781078	0.802923781078
0.46	2.824	0.800198421751	0.800198421751
0.48	2.824	0.796871647316	0.796871647316
0.5	2.824	0.792913646646	0.792913646646
0.52	2.824	0.788300488992	0.788300488992
0.54	2.824	0.782993851322	0.782993851322
0.56	2.824	0.776984152337	0.776984152337
0.58	2.824	0.770198672398	0.770198672398
0.6	2.824	0.762685949164	0.762685949164
0.62	2.824	0.754260175073	0.754260175073
0.64	2.824	0.745027530244	0.745027530244
0.66	2.824	0.73491762935	0.73491762935
0.68	2.824	0.721289999564	0.721289999564
0.7	2.824	0.70791339078	0.70791339078
0.72	2.824	0.691058265227	0.691058265227
0.74	2.824	0.673404361299	0.673404361299
0.76	2.824	0.655055147001	0.655055147001
0.78	2.824	0.635940436053	0.635940436053
0.8	2.824	0.616256332433	0.616256332433
0.82	2.824	0.59598944532	0.59598944532
0.84	2.824	0.575138945263	0.575138945263
0.86	2.824	0.553789543548	0.553789543548
0.88	2.824	0.5315680258	0.5315680258
0.9	2.824	0.508833722039	0.508833722039
0.92	2.824	0.484149466311	0.484149466311
0.94	2.824	0.464770533398	0.464770533398
0.96	2.824	0.45084134726	0.45084134726
0.98	2.824	0.434790168093	0.434790168093
1.0	2.824	0.418996323811	0.418996323811
0.0	2.825	0.768865967217	0.768865967217
0.02	2.825	0.77258999979	0.77258999979
0.04	2.825	0.775540945607	0.775540945607
0.06	2.825	0.77892598591	0.77892598591
0.08	2.825	0.782068385652	0.782068385652
0.1	2.825	0.785203896658	0.785203896658
0.12	2.825	0.788176250657	0.788176250657
0.14	2.825	0.791087262375	0.791087262375
0.16	2.825	0.793628871253	0.793628871253
0.18	2.825	0.796489999787	0.796489999787
0.2	2.825	0.79875697796	0.79875697796
0.22	2.825	0.801290130825	0.801290130825
0.24	2.825	0.803348047225	0.803348047225
0.26	2.825	0.805178826809	0.805178826809
0.28	2.825	0.806652643716	0.806652643716
0.3	2.825	0.807770377616	0.807770377616
0.32	2.825	0.808500790967	0.808500790967
0.34	2.825	0.808818568269	0.808818568269
0.36	2.825	0.808698264331	0.808698264331
0.38	2.825	0.808112057643	0.808112057643
0.4	2.825	0.807032619968	0.807032619968
0.42	2.825	0.8054312497	0.8054312497
0.44	2.825	0.803279272381	0.803279272381
0.46	2.825	0.800546743571	0.800546743571
0.48	2.825	0.797204184043	0.797204184043
0.5	2.825	0.793218801156	0.793218801156
0.52	2.825	0.788561945463	0.788561945463
0.54	2.825	0.78319204957	0.78319204957
0.56	2.825	0.777090614116	0.777090614116
0.58	2.825	0.770184314233	0.770184314233
0.6	2.825	0.762505557177	0.762505557177
0.62	2.825	0.753875750965	0.753875750965
0.64	2.825	0.744447478773	0.744447478773
0.66	2.825	0.734015906459	0.734015906459
0.68	2.825	0.721290000001	0.721290000001
0.7	2.825	0.70661723668	0.70661723668
0.72	2.825	0.689691817416	0.689691817416
0.74	2.825	0.671846391488	0.671846391488
0.76	2.825	0.653322651212	0.653322651212
0.78	2.825	0.634006553048	0.634006553048
0.8	2.825	0.614095396833	0.614095396833
0.82	2.825	0.593592221392	0.593592221392
0.84	2.825	0.572523426958	0.572523426958
0.86	2.825	0.550959835648	0.550959835648
0.88	2.825	0.528655333546	0.528655333546
0.9	2.825	0.505760616495	0.505760616495
0.92	2.825	0.481310833	0.481310833
0.94	2.825	0.461789167352	0.461789167352
0.96	2.825	0.447292710608	0.447292710608
0.98	2.825	0.431193818472	0.431193818472
1.0	2.825	0.415083337746	0.415083337746
0.0	2.826	0.769701384024	0.769701384024
0.02	2.826	0.772590000323	0.772590000323
0.04	2.826	0.776425344037	0.776425344037
0.06	2.826	0.779749993841	0.779749993841
0.08	2.826	0.782791237342	0.782791237342
0.1	2.826	0.785925395118	0.785925395118
0.12	2.826	0.788904767439	0.788904767439
0.14	2.826	0.791924329204	0.791924329204
0.16	2.826	0.794529851779	0.794529851779
0.18	2.826	0.796490000342	0.796490000342
0.2	2.826	0.799624715149	0.799624715149
0.22	2.826	0.802053742443	0.802053742443
0.24	2.826	0.803956069457	0.803956069457
0.26	2.826	0.80570495905	0.80570495905
0.28	2.826	0.807103462798	0.807103462798
0.3	2.826	0.808179708522	0.808179708522
0.32	2.826	0.808881099642	0.808881099642
0.34	2.826	0.809184013995	0.809184013995
0.36	2.826	0.809056131666	0.809056131666
0.38	2.826	0.808467600239	0.808467600239
0.4	2.826	0.807387691578	0.807387691578
0.42	2.826	0.805785342878	0.805785342878
0.44	2.826	0.803629115082	0.803629115082
0.46	2.826	0.800886523209	0.800886523209
0.48	2.826	0.797524689427	0.797524689427
0.5	2.826	0.793508020826	0.793508020826
0.52	2.826	0.788802042549	0.788802042549
0.54	2.826	0.783363522507	0.783363522507
0.56	2.826	0.777160430395	0.777160430395
0.58	2.826	0.770127398127	0.770127398127
0.6	2.826	0.76226089796	0.76226089796
0.62	2.826	0.753427826043	0.753427826043
0.64	2.826	0.743767348522	0.743767348522
0.66	2.826	0.733031407249	0.733031407249
0.68	2.826	0.721290000184	0.721290000184
0.7	2.826	0.705241104376	0.705241104376
0.72	2.826	0.688231249465	0.688231249465
0.74	2.826	0.670234624644	0.670234624644
0.76	2.826	0.651540775621	0.651540775621
0.78	2.826	0.632051498129	0.632051498129
0.8	2.826	0.611929895717	0.611929895717
0.82	2.826	0.591212808227	0.591212808227
0.84	2.826	0.569956975806	0.569956975806
0.86	2.826	0.548208538328	0.548208538328
0.88	2.826	0.52590353945	0.52590353945
0.9	2.826	0.502895083072	0.502895083072
0.92	2.826	0.479415736953	0.479415736953
0.94	2.826	0.459764264059	0.459764264059
0.96	2.826	0.443971463401	0.443971463401
0.98	2.826	0.427820119006	0.427820119006
1.0	2.826	0.411299976446	0.411299976446
0.0	2.827	0.770577395985	0.770577395985
0.02	2.827	0.774950000529	0.774950000529
0.04	2.827	0.777346705225	0.777346705225
0.06	2.827	0.780667354436	0.780667354436
0.08	2.827	0.783552800382	0.783552800382
0.1	2.827	0.786689729743	0.786689729743
0.12	2.827	0.789672126366	0.789672126366
0.14	2.827	0.792857160123	0.792857160123
0.16	2.827	0.795467442856	0.795467442856
0.18	2.827	0.798920000546	0.798920000546
0.2	2.827	0.800525078173	0.800525078173
0.22	2.827	0.802904717525	0.802904717525
0.24	2.827	0.804590293346	0.804590293346
0.26	2.827	0.80625473502	0.80625473502
0.28	2.827	0.807571200245	0.807571200245
0.3	2.827	0.808602088215	0.808602088215
0.32	2.827	0.809270641541	0.809270641541
0.34	2.827	0.809555828353	0.809555828353
0.36	2.827	0.80941781028	0.80941781028
0.38	2.827	0.80882479775	0.80882479775
0.4	2.827	0.807742383446	0.807742383446
0.42	2.827	0.806137083176	0.806137083176
0.44	2.827	0.803974497718	0.803974497718
0.46	2.827	0.801219561401	0.801219561401
0.48	2.827	0.797835672713	0.797835672713
0.5	2.827	0.793784667996	0.793784667996
0.52	2.827	0.789025143812	0.789025143812
0.54	2.827	0.783513946644	0.783513946644
0.56	2.827	0.77720035151	0.77720035151
0.58	2.827	0.770037083136	0.770037083136
0.6	2.827	0.761956359366	0.761956359366
0.62	2.827	0.752929980671	0.752929980671
0.64	2.827	0.742915637137	0.742915637137
0.66	2.827	0.731977130646	0.731977130646
0.68	2.827	0.721289999918	0.721289999918
0.7	2.827	0.703797441556	0.703797441556
0.72	2.827	0.686603897529	0.686603897529
0.74	2.827	0.668580741364	0.668580741364
0.76	2.827	0.649711051017	0.649711051017
0.78	2.827	0.630080283757	0.630080283757
0.8	2.827	0.609760539676	0.609760539676
0.82	2.827	0.588848264704	0.588848264704
0.84	2.827	0.567430290601	0.567430290601
0.86	2.827	0.54551973488	0.54551973488
0.88	2.827	0.523269234903	0.523269234903
0.9	2.827	0.500180691029	0.500180691029
0.92	2.827	0.47848504396	0.47848504396
0.94	2.827	0.458714954357	0.458714954357
0.96	2.827	0.440816435837	0.440816435837
0.98	2.827	0.424614162248	0.424614162248
1.0	2.827	0.407620137496	0.407620137496
0.0	2.828	0.77147919798	0.77147919798
0.02	2.828	0.779059999022	0.779059999022
0.04	2.828	0.778288992027	0.778288992027
0.06	2.828	0.781630529613	0.781630529613
0.08	2.828	0.784340860798	0.784340860798
0.1	2.828	0.787484615674	0.787484615674
0.12	2.828	0.79046600756	0.79046600756
0.14	2.828	0.793837093107	0.793837093107
0.16	2.828	0.796425314254	0.796425314254
0.18	2.828	0.803149998989	0.803149998989
0.2	2.828	0.801442869454	0.801442869454
0.22	2.828	0.803796701798	0.803796701798
0.24	2.828	0.805242131649	0.805242131649
0.26	2.828	0.80682140534	0.80682140534
0.28	2.828	0.808050934513	0.808050934513
0.3	2.828	0.809033937834	0.809033937834
0.32	2.828	0.809666837149	0.809666837149
0.34	2.828	0.809932268556	0.809932268556
0.36	2.828	0.809782252021	0.809782252021
0.38	2.828	0.809183203749	0.809183203749
0.4	2.828	0.808096807199	0.808096807199
0.42	2.828	0.806487129044	0.806487129044
0.44	2.828	0.804316657724	0.804316657724
0.46	2.828	0.801547732092	0.801547732092
0.48	2.828	0.79813976171	0.79813976171
0.5	2.828	0.794052241429	0.794052241429
0.52	2.828	0.789235871911	0.789235871911
0.54	2.828	0.783649210011	0.783649210011
0.56	2.828	0.777217911615	0.777217911615
0.58	2.828	0.769922807786	0.769922807786
0.6	2.828	0.761600235155	0.761600235155
0.62	2.828	0.752396173107	0.752396173107
0.64	2.828	0.741828739857	0.741828739857
0.66	2.828	0.730866858847	0.730866858847
0.68	2.828	0.719520000043	0.719520000043
0.7	2.828	0.70229942684	0.70229942684
0.72	2.828	0.684744876706	0.684744876706
0.74	2.828	0.666896608946	0.666896608946
0.76	2.828	0.64783858611	0.64783858611
0.78	2.828	0.628097743559	0.628097743559
0.8	2.828	0.607588021216	0.607588021216
0.82	2.828	0.586494835161	0.586494835161
0.84	2.828	0.564932511426	0.564932511426
0.86	2.828	0.542875596154	0.542875596154
0.88	2.828	0.520699661438	0.520699661438
0.9	2.828	0.497551271288	0.497551271288
0.92	2.828	0.476179946497	0.476179946497
0.94	2.828	0.456300054069	0.456300054069
0.96	2.828	0.43775665916	0.43775665916
0.98	2.828	0.421509848386	0.421509848386
1.0	2.828	0.404014889197	0.404014889197
0.0	2.829	0.772393320869	0.772393320869
0.02	2.829	0.779340000342	0.779340000342
0.04	2.829	0.779238038866	0.779238038866
0.06	2.829	0.782568038308	0.782568038308
0.08	2.829	0.78514407618	0.78514407618
0.1	2.829	0.788296329858	0.788296329858
0.12	2.829	0.791275020769	0.791275020769
0.14	2.829	0.794790676269	0.794790676269
0.16	2.829	0.797389269083	0.797389269083
0.18	2.829	0.803450000345	0.803450000345
0.2	2.829	0.802365034787	0.802365034787
0.22	2.829	0.804658647744	0.804658647744
0.24	2.829	0.805903836406	0.805903836406
0.26	2.829	0.807397463292	0.807397463292
0.28	2.829	0.808537799624	0.808537799624
0.3	2.829	0.809471525573	0.809471525573
0.32	2.829	0.810067043354	0.810067043354
0.34	2.829	0.810311516658	0.810311516658
0.36	2.829	0.810148367212	0.810148367212
0.38	2.829	0.809542345795	0.809542345795
0.4	2.829	0.808451071137	0.808451071137
0.42	2.829	0.806836152772	0.806836152772
0.44	2.829	0.804656868913	0.804656868913
0.46	2.829	0.801872961484	0.801872961484
0.48	2.829	0.798439675048	0.798439675048
0.5	2.829	0.794314334543	0.794314334543
0.52	2.829	0.789439071394	0.789439071394
0.54	2.829	0.783775334225	0.783775334225
0.56	2.829	0.777221545154	0.777221545154
0.58	2.829	0.769794145926	0.769794145926
0.6	2.829	0.76120792889	0.76120792889
0.62	2.829	0.751840664051	0.751840664051
0.64	2.829	0.740503273288	0.740503273288
0.66	2.829	0.729717920697	0.729717920697
0.68	2.829	0.71483999931	0.71483999931
0.7	2.829	0.700763747209	0.700763747209
0.72	2.829	0.682649434169	0.682649434169
0.74	2.829	0.665194258289	0.665194258289
0.76	2.829	0.645935351121	0.645935351121
0.78	2.829	0.626108522249	0.626108522249
0.8	2.829	0.605413341537	0.605413341537
0.82	2.829	0.584148245143	0.584148245143
0.84	2.829	0.562452200225	0.562452200225
0.86	2.829	0.540257980892	0.540257980892
0.88	2.829	0.518165775874	0.518165775874
0.9	2.829	0.49496771674	0.49496771674
0.92	2.829	0.474081983586	0.474081983586
0.94	2.829	0.454098016686	0.454098016686
0.96	2.829	0.434748548129	0.434748548129
0.98	2.829	0.418463795518	0.418463795518
1.0	2.829	0.400454359697	0.400454359697
0.0	2.83	0.773311172065	0.773311172065
0.02	2.83	0.779340000031	0.779340000031
0.04	2.83	0.780188718109	0.780188718109
0.06	2.83	0.783480588434	0.783480588434
0.08	2.83	0.785952350203	0.785952350203
0.1	2.83	0.789113000206	0.789113000206
0.12	2.83	0.79208908474	0.79208908474
0.14	2.83	0.795718584897	0.795718584897
0.16	2.83	0.798354586424	0.798354586424
0.18	2.83	0.803450000035	0.803450000035
0.2	2.83	0.80328799012	0.80328799012
0.22	2.83	0.805493696019	0.805493696019
0.24	2.83	0.806568828805	0.806568828805
0.26	2.83	0.807976320578	0.807976320578
0.28	2.83	0.809027052734	0.809027052734
0.3	2.83	0.809911022578	0.809911022578
0.32	2.83	0.810468593268	0.810468593268
0.34	2.83	0.810691704118	0.810691704118
0.36	2.83	0.81051504347	0.81051504347
0.38	2.83	0.809901734617	0.809901734617
